5195	101663	0.033558	1
5195	104243	0.022372	1
5195	142063	0.033558	1
5195	197041	0.067116	1
5208	5208	1.000000	40
5208	5860	0.035355	2
5208	9486	0.067420	2
5208	18941	0.021299	3
5208	31099	0.141990	5
5208	66862	0.064550	1
5208	68972	0.079057	1
5208	79847	0.040825	1
5208	124338	0.091287	1
5209	5209	1.000000	25
5209	6532	0.044846	3
5209	6534	0.015911	1
5209	8079	0.036515	1
5209	18941	0.017961	2
5209	20424	0.047140	1
5209	25625	0.032444	1
5209	31680	0.035921	1
5209	44572	0.200000	1
5209	45419	0.041703	2
5209	60036	0.151186	2
5209	66708	0.075593	1
5209	69834	0.097014	2
5209	75370	0.035921	1
5209	76572	0.141421	1
5209	80102	0.060302	1
5209	97135	0.115470	1
5209	97411	0.035355	1
5209	133466	0.037139	1
5210	5210	1.000000	8
5210	5834	0.034340	1
5210	11382	0.144338	1
5210	18941	0.015875	1
5210	54394	0.064550	1
5210	61871	0.158114	1
5210	77493	0.353553	1
5211	5211	1.000000	28
5211	5333	0.032898	1
5211	5834	0.018356	1
5211	19583	0.029881	1
5211	20009	0.050508	2
5211	25551	0.077152	1
5211	62778	0.040291	1
5211	67556	0.084515	1
5211	146913	0.478091	8
5212	5212	1.000000	13
5212	9391	0.040893	1
5212	14093	0.124035	1
5212	31446	0.092450	1
5212	37200	0.054393	1
5212	44380	0.124035	1
5212	44381	0.138675	1
5212	44574	0.124035	1
5212	59108	0.160128	1
5212	69250	0.067267	1
5212	69251	0.033389	1
5212	147137	0.277350	1
5213	5213	1.000000	12
5213	11373	0.057735	1
5213	35707	0.045083	1
5213	38676	0.046829	1
5213	92202	0.109109	1
5213	98701	0.129099	1
5213	99028	0.117851	1
5213	106432	0.166667	1
5213	161621	0.102062	1
5213	175361	0.204124	2
5216	5216	1.000000	197
5216	5219	0.023586	4
5216	5833	0.023604	3
5216	5871	0.007125	1
5216	6012	0.009355	1
5216	6523	0.014776	2
5216	6536	0.006888	1
5216	6546	0.022657	3
5216	6551	0.062858	12
5216	6569	0.008455	1
5216	6570	0.008227	1
5216	6574	0.007510	1
5216	6584	0.021482	1
5216	8453	0.010621	1
5216	9359	0.016345	2
5216	11151	0.050379	1
5216	11520	0.032223	3
5216	12809	0.009695	1
5216	15242	0.016345	1
5216	18941	0.015995	5
5216	21275	0.035624	2
5216	23047	0.016793	1
5216	23795	0.009607	1
5216	23810	0.024358	3
5216	25557	0.011713	1
5216	30268	0.016345	1
5216	30269	0.029360	3
5216	33444	0.014249	1
5216	33670	0.019042	1
5216	36310	0.017812	1
5216	38468	0.010392	1
5216	43743	0.013464	1
5216	45500	0.015931	1
5216	46040	0.016793	1
5216	48022	0.021482	1
5216	48195	0.029086	1
5216	51099	0.020567	1
5216	53228	0.020567	1
5216	55532	0.042964	2
5216	56332	0.013973	1
5216	59463	0.057125	3
5216	79286	0.015190	1
5216	81762	0.010865	1
5216	88648	0.026929	1
5216	93918	0.025190	1
5216	103379	0.050379	1
5216	103382	0.015931	1
5216	104250	0.063725	2
5216	110107	0.021482	1
5216	116377	0.026929	1
5216	162963	0.047498	2
5216	177430	0.071247	1
5216	177431	0.050379	1
5217	5217	1.000000	30
5217	6530	0.031782	1
5217	6569	0.021668	1
5217	6573	0.026082	1
5217	9391	0.026919	1
5217	14935	0.052705	1
5217	18941	0.008198	1
5217	22738	0.023002	1
5217	29624	0.046795	3
5217	39135	0.027217	1
5217	39140	0.050637	1
5217	41123	0.025565	1
5217	42284	0.079682	2
5217	42475	0.146385	3
5217	45951	0.210819	2
5217	45953	0.057735	1
5217	45964	0.091287	1
5217	67556	0.081650	1
5217	89451	0.069007	1
5217	114879	0.044281	1
5219	5219	1.000000	146
5219	5362	0.010596	1
5219	5864	0.018279	2
5219	5865	0.013606	1
5219	5871	0.041380	5
5219	6386	0.020530	2
5219	6534	0.006584	1
5219	6569	0.009822	1
5219	6570	0.009556	1
5219	6574	0.008724	1
5219	6575	0.021549	2
5219	6579	0.026171	1
5219	6645	0.007149	1
5219	11223	0.013793	1
5219	18941	0.011148	3
5219	19495	0.018506	2
5219	25635	0.016893	1
5219	26537	0.018168	2
5219	29031	0.011823	1
5219	30960	0.082761	7
5219	31550	0.028112	3
5219	39188	0.023408	2
5219	41320	0.018506	1
5219	41711	0.047782	2
5219	41933	0.058521	1
5219	44807	0.016893	1
5219	50156	0.021369	1
5219	53227	0.024405	2
5219	53229	0.014407	1
5219	53231	0.020690	1
5219	56327	0.029728	2
5219	57595	0.037012	1
5219	57597	0.028814	2
5219	65945	0.041380	1
5219	72669	0.029260	1
5219	75314	0.058521	1
5219	81760	0.031281	1
5220	5220	1.000000	90
5220	5302	0.016075	1
5220	5874	0.008467	1
5220	6106	0.038018	4
5220	6532	0.015757	2
5220	6536	0.010190	1
5220	6582	0.017329	1
5220	6689	0.016667	1
5220	6810	0.016075	1
5220	9379	0.058471	2
5220	12694	0.014618	1
5220	13669	0.015058	1
5220	13864	0.064299	4
5220	21395	0.010815	1
5220	26887	0.030117	2
5220	30827	0.020286	1
5220	30849	0.013841	1
5220	37311	0.022473	1
5220	42701	0.065938	3
5220	49275	0.025565	1
5220	55552	0.025565	1
5220	62469	0.022473	1
5220	63621	0.046004	2
5220	66702	0.024183	1
5220	87343	0.043033	1
5220	88262	0.043033	1
5220	88391	0.052705	1
5220	106065	0.105409	3
5220	119806	0.017329	1
5220	124338	0.060858	1
5221	5221	1.000000	79
5221	5870	0.039778	2
5221	6536	0.010877	1
5221	6544	0.020207	1
5221	6609	0.020541	1
5221	7147	0.011730	1
5221	13669	0.096436	6
5221	15630	0.033923	1
5221	29624	0.009612	1
5221	29672	0.060622	3
5221	29898	0.037503	1
5221	29905	0.177892	5
5221	29965	0.346437	16
5221	30827	0.043305	2
5221	31677	0.019295	1
5221	42637	0.025158	1
5221	68949	0.112509	1
5221	68951	0.112509	1
5221	83121	0.091863	2
5221	86366	0.112509	2
5221	104449	0.033923	1
5222	5222	1.000000	20
5222	30268	0.051299	1
5222	82801	0.043853	1
5222	83394	0.050000	1
5223	5223	1.000000	2
5223	25663	0.129099	1
5277	5277	1.000000	42
5277	5829	0.032174	1
5277	6532	0.011533	1
5277	6534	0.012276	1
5277	6609	0.028172	1
5277	6621	0.033672	1
5277	8563	0.030261	1
5277	9349	0.021607	1
5277	9391	0.022751	1
5277	9489	0.029696	1
5277	10850	0.030261	1
5277	11080	0.046524	1
5277	11373	0.030861	1
5277	15843	0.103510	3
5277	15898	0.021195	1
5277	23779	0.020261	1
5277	23795	0.020806	1
5277	26480	0.059391	2
5277	29624	0.013183	1
5277	29971	0.087482	3
5277	30998	0.027714	1
5277	31680	0.027714	1
5277	35582	0.028172	1
5277	37310	0.038576	1
5277	39135	0.023002	1
5277	44161	0.066815	3
5277	47069	0.097590	2
5277	47904	0.077152	1
5277	52481	0.017937	1
5277	56414	0.125988	2
5277	64380	0.109109	1
5277	65224	0.026861	1
5277	65365	0.030261	1
5277	66785	0.042796	1
5277	67732	0.036370	1
5277	69250	0.037424	1
5277	69251	0.037152	2
5277	69834	0.037424	1
5277	73614	0.089087	1
5277	75370	0.027714	1
5277	79950	0.154303	1
5277	80098	0.038576	1
5277	97567	0.069007	1
5277	124580	0.028653	1
5277	135391	0.028653	1
5277	138210	0.054554	1
5277	147814	0.018712	1
5302	5302	1.000000	43
5302	5498	0.034315	2
5302	5860	0.034100	2
5302	6435	0.035944	1
5302	6551	0.011212	1
5302	6574	0.016075	1
5302	8545	0.044023	1
5302	18941	0.027390	4
5302	29624	0.026058	2
5302	31550	0.017267	1
5302	38401	0.076249	2
5302	53229	0.026547	1
5302	53618	0.038125	1
5302	97411	0.026958	1
5302	118038	0.076249	1
5328	5328	1.000000	3
5328	20544	0.235702	1
5328	64116	0.288675	1
5333	5333	1.000000	33
5333	5837	0.062531	2
5333	9380	0.065795	1
5333	9401	0.018771	1
5333	9581	0.018771	1
5333	9614	0.039936	1
5333	11056	0.027186	1
5333	11057	0.061546	1
5333	11062	0.087039	1
5333	11085	0.071067	1
5333	11372	0.048280	1
5333	19583	0.027524	1
5333	20302	0.077850	1
5333	23119	0.025392	1
5333	25571	0.036298	1
5333	32678	0.028239	1
5333	32740	0.111340	3
5333	32840	0.071067	1
5333	35755	0.028239	1
5333	35757	0.151515	5
5333	35820	0.058026	1
5333	37384	0.061546	1
5333	40860	0.087039	1
5333	42632	0.100504	1
5333	43030	0.055048	1
5333	43495	0.058026	1
5333	43788	0.034816	1
5333	43811	0.026861	1
5333	43818	0.048751	2
5333	61425	0.087039	1
5333	65890	0.055048	1
5333	68943	0.058026	1
5333	74824	0.035533	1
5333	77280	0.058026	1
5333	88943	0.041030	1
5333	89125	0.077850	1
5333	89257	0.100504	1
5333	89262	0.100504	1
5333	89711	0.087039	1
5333	90514	0.174078	1
5333	90743	0.087039	4
5333	105896	0.087039	1
5333	119271	0.020806	1
5333	141222	0.174078	1
5333	188760	0.174078	1
5362	5362	1.000000	61
5362	5363	0.523069	44
5362	6386	0.015881	1
5362	6602	0.013136	1
5362	6670	0.014687	1
5362	9391	0.018878	1
5362	18941	0.034494	6
5362	19495	0.014315	1
5362	24201	0.038605	1
5362	25046	0.045268	1
5362	29380	0.018481	1
5362	41320	0.458079	16
5362	41933	0.090536	1
5362	43077	0.192055	3
5362	55058	0.048393	1
5362	127582	0.073922	1
5363	5363	1.000000	116
5363	6670	0.010650	1
5363	18941	0.020845	5
5363	24201	0.251952	9
5363	25046	0.196960	6
5363	30960	0.039792	3
5363	37856	0.293610	10
5363	41320	0.373705	18
5363	41933	0.065653	1
5363	43077	0.185695	4
5363	45419	0.038720	4
5363	54980	0.070186	2
5369	5369	1.000000	11
5369	11147	0.174078	1
5369	11685	0.213201	1
5369	19399	0.071067	1
5369	40171	0.073127	1
5369	43164	0.055048	1
5369	60934	0.301511	1
5369	68382	0.100504	2
5369	69547	0.123091	1
5369	71314	0.227921	2
5369	107216	0.030002	1
5369	140852	0.174078	1
5371	5371	1.000000	29
5371	5864	0.020507	1
5371	5873	0.029361	1
5371	5876	0.018758	1
5371	6532	0.013880	1
5371	6645	0.016042	1
5371	10353	0.070186	1
5371	11355	0.107211	1
5371	15898	0.025507	1
5371	18401	0.040522	1
5371	22333	0.033903	1
5371	28661	0.027682	1
5371	29357	0.025039	1
5371	29970	0.075810	1
5371	30998	0.066704	2
5371	31680	0.033352	1
5371	37200	0.036418	1
5371	38401	0.046424	1
5371	38501	0.038720	1
5371	44161	0.026803	1
5371	44806	0.061898	1
5371	45419	0.019360	1
5371	66874	0.070186	1
5371	71395	0.041523	1
5371	75370	0.033352	1
5371	80098	0.046424	1
5371	88701	0.107211	1
5371	135391	0.034483	1
5371	147814	0.045038	2
5371	172025	0.185695	1
5371	172026	0.185695	1
5374	5374	1.000000	0
5375	5375	1.000000	25
5375	6353	0.050000	1
5375	8276	0.029488	1
5375	9045	0.040000	1
5375	9048	0.026038	1
5375	9354	0.045883	1
5375	9664	0.034300	1
5375	9665	0.043644	1
5375	9776	0.200000	1
5375	9777	0.115470	1
5375	9789	0.051640	1
5375	10146	0.041703	1
5375	10392	0.035921	1
5375	10742	0.060302	1
5375	10772	0.017213	1
5375	11180	0.081650	1
5375	13021	0.100000	1
5375	13159	0.089443	1
5375	13304	0.115470	1
5375	13669	0.028571	1
5375	13728	0.060302	1
5375	13855	0.042640	1
5375	15842	0.110940	2
5375	17468	0.051640	1
5375	19279	0.047140	1
5375	20929	0.089443	1
5375	25554	0.005980	2
5375	29490	0.053452	1
5375	29512	0.060302	1
5375	30293	0.030151	1
5375	36079	0.060302	1
5375	39117	0.036515	1
5375	39247	0.060999	2
5375	39544	0.066667	1
5375	39870	0.066667	1
5375	40180	0.075593	1
5375	43107	0.028284	1
5375	46055	0.033806	1
5375	46803	0.047140	1
5375	47561	0.137649	3
5375	50242	0.115470	1
5375	50464	0.115470	1
5375	52099	0.141421	1
5375	52104	0.141421	1
5375	52671	0.115470	1
5375	52672	0.200000	1
5375	56077	0.081650	1
5375	57649	0.073030	2
5375	59088	0.200000	1
5375	60305	0.200000	1
5375	60319	0.200000	1
5375	61545	0.075593	1
5375	61546	0.141421	1
5375	64653	0.115470	1
5375	65212	0.141421	1
5375	68834	0.115470	1
5375	73028	0.063246	1
5375	90791	0.081650	1
5375	90978	0.141421	1
5375	91816	0.075593	1
5375	94038	0.069631	2
5375	94068	0.075593	1
5375	97033	0.200000	1
5375	99056	0.081650	1
5375	104424	0.141421	1
5375	108881	0.018033	1
5375	112264	0.100000	1
5375	117208	0.163299	2
5375	141360	0.053452	1
5375	165299	0.037796	1
5377	5377	1.000000	3
5377	51615	0.577350	1
5377	52162	0.577350	1
5378	5378	1.000000	8
5378	6378	0.111803	1
5378	6648	0.081111	1
5378	8331	0.054554	1
5378	9050	0.066815	1
5378	10019	0.073721	1
5378	10795	0.085749	1
5378	11540	0.088388	1
5378	12649	0.047673	1
5378	13658	0.066815	1
5378	13873	0.353553	1
5378	13875	0.353553	1
5378	26485	0.075378	1
5378	27544	0.052705	1
5378	29507	0.059761	1
5378	29624	0.030206	1
5378	42560	0.144338	1
5378	42641	0.091287	1
5378	53132	0.102062	1
5378	66933	0.204124	1
5378	69002	0.158114	1
5378	69965	0.125000	1
5378	69967	0.042875	1
5378	147292	0.133631	1
5381	5381	1.000000	12
5381	6017	0.051031	1
5381	6382	0.055556	1
5381	9398	0.080064	1
5381	11524	0.080064	1
5381	15898	0.039653	1
5381	21936	0.109109	1
5381	30122	0.072169	1
5381	32871	0.096225	1
5381	40475	0.083333	1
5381	42537	0.043033	1
5381	42554	0.144338	1
5381	75370	0.051848	1
5381	79511	0.166667	1
5381	79512	0.077152	1
5381	79514	0.096225	1
5381	79515	0.096225	1
5381	79516	0.166667	1
5381	127573	0.144338	1
5381	135391	0.053606	1
5382	5382	1.000000	42
5382	5383	0.051434	1
5382	5840	0.015831	1
5382	11223	0.025717	1
5382	31148	0.035400	1
5382	37310	0.038576	1
5382	40475	0.044544	1
5382	42166	0.022751	1
5382	75811	0.109109	1
5382	81941	0.077152	1
5382	147813	0.418718	9
5382	147815	0.272772	5
5383	5383	1.000000	9
5383	65794	0.149071	1
5385	5385	1.000000	1
5385	10892	0.250000	1
5385	48773	0.408248	1
5385	69965	0.353553	1
5385	84826	0.353553	1
5386	5386	1.000000	9
5386	8278	0.037037	1
5386	8292	0.083333	1
5386	8305	0.047140	1
5386	9655	0.076472	1
5386	9752	0.069505	2
5386	10859	0.061113	2
5386	10865	0.032686	1
5386	11661	0.067344	2
5386	24580	0.125988	1
5386	25554	0.039868	8
5386	29504	0.136083	1
5386	49350	0.272166	2
5386	58548	0.353553	3
5386	59399	0.065372	1
5386	70212	0.235702	1
5386	70990	0.333333	1
5386	122989	0.037268	1
5389	5389	1.000000	23
5389	5874	0.016748	1
5389	6625	0.085126	1
5389	7909	0.176930	6
5389	7912	0.031798	1
5389	7914	0.104257	1
5389	7916	0.120386	1
5389	8291	0.042563	1
5389	10387	0.017140	1
5389	10582	0.037450	1
5389	10859	0.019114	1
5389	10911	0.019881	1
5389	10929	0.023762	1
5389	13672	0.023313	1
5389	15853	0.104257	1
5389	15855	0.147442	1
5389	16786	0.045502	1
5389	21133	0.045502	2
5389	21506	0.043478	1
5389	25554	0.015587	5
5389	25648	0.035245	1
5389	42204	0.042563	1
5389	46374	0.029488	1
5389	46478	0.021281	1
5389	53277	0.120386	1
5389	55628	0.050572	1
5389	59269	0.031083	1
5389	60589	0.042563	1
5389	69045	0.073721	1
5389	73996	0.147442	1
5389	74935	0.104257	1
5389	75887	0.279751	3
5389	87199	0.278019	4
5389	87293	0.294884	2
5389	87294	0.294884	2
5389	88670	0.147442	1
5389	88886	0.104257	1
5389	88887	0.368605	5
5389	91016	0.208514	2
5389	99769	0.057831	1
5389	100123	0.240772	4
5389	106846	0.147442	1
5389	116539	0.208514	1
5389	120204	0.104257	1
5389	129955	0.078811	1
5389	142762	0.208514	1
5390	5390	1.000000	33
5390	5874	0.013982	1
5390	6648	0.039936	1
5390	8531	0.021760	1
5390	9079	0.037113	1
5390	9664	0.029854	1
5390	9734	0.032325	1
5390	10384	0.022288	1
5390	10482	0.042220	1
5390	10591	0.036298	1
5390	10731	0.016025	1
5390	10772	0.014982	1
5390	10795	0.042220	1
5390	10859	0.015958	1
5390	10929	0.079352	4
5390	13088	0.100504	1
5390	19921	0.035533	1
5390	25554	0.015615	6
5390	26480	0.033501	1
5390	29624	0.029745	2
5390	29672	0.031265	1
5390	35579	0.039936	1
5390	35738	0.042220	1
5390	43107	0.024618	1
5390	54651	0.052486	1
5390	55159	0.044947	1
5390	69967	0.021110	1
5390	77540	0.087039	1
5390	77543	0.065795	1
5390	91918	0.087039	1
5390	94128	0.087039	1
5390	112397	0.174078	1
5390	165299	0.032898	1
5412	5412	1.000000	48
5412	6597	0.060193	2
5412	8292	0.036084	1
5412	8293	0.038576	1
5412	9667	0.030773	1
5412	9751	0.027277	1
5412	9781	0.040032	1
5412	9782	0.045644	1
5412	10125	0.038576	1
5412	10157	0.043519	1
5412	10158	0.041667	1
5412	10159	0.056614	2
5412	10385	0.034503	2
5412	10390	0.072169	1
5412	10391	0.117851	2
5412	10393	0.083333	1
5412	10527	0.054554	1
5412	10528	0.036084	1
5412	10543	0.040032	1
5412	10581	0.144338	1
5412	10613	0.102062	1
5412	10614	0.166667	2
5412	10615	0.083333	1
5412	10650	0.028868	1
5412	10763	0.043519	1
5412	10878	0.031497	1
5412	10891	0.025516	1
5412	10892	0.036084	1
5412	11087	0.031497	1
5412	11168	0.053606	2
5412	11169	0.048113	1
5412	11171	0.072169	1
5412	11499	0.040032	1
5412	11540	0.036084	1
5412	11645	0.051031	1
5412	11646	0.054554	1
5412	11695	0.054554	1
5412	11696	0.064550	1
5412	12202	0.045644	1
5412	12203	0.045644	1
5412	12204	0.016667	1
5412	12211	0.096225	2
5412	12355	0.028868	1
5412	12742	0.054554	1
5412	12743	0.083333	1
5412	12962	0.080064	2
5412	12969	0.058926	1
5412	13067	0.027277	1
5412	14517	0.058926	1
5412	14519	0.102062	1
5412	14521	0.058926	1
5412	14523	0.117851	2
5412	14525	0.037268	1
5412	14746	0.072169	1
5412	14748	0.058926	1
5412	15107	0.051031	1
5412	15173	0.051031	1
5412	15305	0.045644	1
5412	15306	0.072169	1
5412	15527	0.041667	1
5412	16040	0.058926	1
5412	16041	0.072169	1
5412	16043	0.102062	1
5412	16252	0.072169	1
5412	16253	0.040032	1
5412	16306	0.058926	1
5412	16365	0.048113	1
5412	16787	0.043519	1
5412	16788	0.054554	1
5412	16790	0.064550	1
5412	16791	0.064550	1
5412	16858	0.043519	1
5412	17087	0.064550	1
5412	17461	0.058926	1
5412	20315	0.074536	2
5412	25554	0.010790	5
5412	26276	0.022542	1
5412	34590	0.057735	2
5412	45960	0.048113	1
5412	46238	0.023729	1
5412	53607	0.006651	1
5412	59004	0.048113	1
5412	59006	0.153093	3
5412	59014	0.056614	2
5412	59016	0.136931	3
5412	66776	0.291667	14
5412	74649	0.058926	1
5412	74662	0.072169	1
5412	74669	0.319221	15
5412	74672	0.416667	15
5412	76610	0.045644	1
5412	77233	0.051031	1
5412	80315	0.037268	1
5412	94038	0.050252	2
5412	95840	0.076547	3
5412	95951	0.072169	1
5412	95952	0.174078	4
5412	97419	0.117851	2
5412	98893	0.396297	14
5412	111061	0.051031	1
5412	119802	0.057735	2
5412	119806	0.023729	1
5412	122986	0.021517	1
5412	122992	0.080408	3
5412	125342	0.204124	6
5412	125343	0.260875	7
5412	135912	0.102062	1
5412	136914	0.051031	1
5412	144653	0.058926	1
5412	169497	0.058926	1
5412	169963	0.054554	1
5412	197324	0.058926	1
5412	198904	0.058926	1
5498	5498	1.000000	79
5498	5830	0.010491	1
5498	5833	0.012425	1
5498	5839	0.045932	1
5498	5874	0.018074	2
5498	6532	0.008409	1
5498	8545	0.129914	4
5498	9391	0.016589	1
5498	9648	0.013352	1
5498	12287	0.017571	1
5498	12556	0.025158	1
5498	15857	0.028127	1
5498	18101	0.019295	1
5498	19863	0.018496	1
5498	25556	0.057052	3
5498	26958	0.039778	1
5498	30440	0.030069	1
5498	31677	0.019295	1
5498	38468	0.016411	1
5498	43743	0.021262	1
5498	51572	0.032478	1
5498	53305	0.039778	1
5498	56126	0.035578	1
5498	60847	0.062409	2
5498	66798	0.064957	1
5498	66820	0.031204	1
5498	71577	0.067845	2
5498	91266	0.024551	1
5498	92068	0.112509	2
5498	106756	0.249049	7
5498	121651	0.030621	2
5498	123315	0.112509	1
5498	125646	0.079556	1
5498	139990	0.033923	1
5599	5599	1.000000	1
5599	5612	0.145865	1
5600	5600	1.000000	18
5600	38221	0.052705	1
5601	5601	1.000000	4
5601	5631	0.204124	1
5601	9390	0.138675	1
5601	11045	0.288675	1
5601	32227	0.072932	1
5601	72148	0.150756	1
5601	76331	0.166667	1
5601	89448	0.188982	1
5603	5603	1.000000	7
5612	5612	1.000000	47
5612	5631	0.059549	1
5612	11427	0.055132	1
5612	11430	0.051571	1
5612	11431	0.103142	1
5612	11434	0.119098	2
5612	12713	0.023662	1
5612	19264	0.072932	1
5612	38221	0.326164	10
5612	51965	0.103142	1
5612	53874	0.042108	1
5612	54088	0.130466	2
5612	56527	0.065233	1
5612	62964	0.389152	11
5612	70961	0.103142	1
5612	71072	0.130466	2
5612	79353	0.046127	1
5612	83080	0.055132	1
5612	83085	0.103142	2
5612	83087	0.195698	3
5612	85330	0.072932	1
5612	88967	0.218797	3
5612	88969	0.103142	1
5612	88973	0.131940	3
5612	88983	0.065233	1
5612	88991	0.103142	1
5612	88998	0.084215	1
5612	89000	0.084215	1
5612	89012	0.103142	1
5612	89019	0.084215	1
5612	89021	0.059549	1
5612	89025	0.103142	1
5612	89087	0.145865	1
5612	89153	0.103142	1
5612	89366	0.145865	1
5612	89376	0.145865	1
5612	89411	0.084215	1
5612	89588	0.084215	1
5612	89593	0.145865	1
5612	89623	0.103142	1
5612	89648	0.072932	1
5612	90743	0.054699	3
5612	114895	0.059549	1
5612	142573	0.145865	1
5612	172760	0.050031	2
5612	199113	0.145865	1
5612	199115	0.145865	1
5631	5631	1.000000	6
5631	38221	0.091287	1
5631	53797	0.040226	1
5631	55017	0.129099	1
5631	72148	0.246183	2
5631	76133	0.087039	1
5631	89448	0.154303	1
5683	5683	1.000000	0
5829	5829	1.000000	23
5829	5830	0.058332	3
5829	5832	0.034752	1
5829	5860	0.046625	2
5829	5864	0.046053	2
