314045	314045	1.000000	0
276985	276985	1.000000	40
16726	16726	1.000000	9
52677	52677	1.000000	2
97668	97668	1.000000	2
123019	123019	1.000000	0
184802	184802	1.000000	0
34240	34240	1.000000	1
16879	16879	1.000000	1
326075	326075	1.000000	1
16880	16880	1.000000	2
65287	65287	1.000000	1
90111	90111	1.000000	1
352336	352336	1.000000	0
21828	21828	1.000000	1
56948	56948	1.000000	1
20877	20877	1.000000	1
65286	65286	1.000000	1
65285	65285	1.000000	1
90110	90110	1.000000	1
20878	20878	1.000000	1
26186	26186	1.000000	1
21829	21829	1.000000	1
51999	51999	1.000000	0
51998	51998	1.000000	1
184811	184811	1.000000	1
42631	42631	1.000000	1
52000	52000	1.000000	1
52005	52005	1.000000	0
82912	82912	1.000000	0
78135	78135	1.000000	1
19277	19277	1.000000	2
50286	50286	1.000000	1
51565	51565	1.000000	0
20879	20879	1.000000	1
352456	352456	1.000000	1
51564	51564	1.000000	0
51052	51052	1.000000	1
26187	26187	1.000000	1
352458	352458	1.000000	1
51668	51668	1.000000	0
352459	352459	1.000000	1
51667	51667	1.000000	2
50282	50282	1.000000	0
50264	50264	1.000000	1
328240	328240	1.000000	1
83286	83286	1.000000	1
183826	183826	1.000000	5
62348	62348	1.000000	0
352453	352453	1.000000	1
62347	62347	1.000000	2
13611	13611	1.000000	1
13606	13606	1.000000	1
50248	50248	1.000000	0
83287	83287	1.000000	1
50276	50276	1.000000	0
50275	50275	1.000000	1
21830	21830	1.000000	1
50247	50247	1.000000	2
16354	16354	1.000000	1
105866	105866	1.000000	1
352452	352452	1.000000	0
352451	352451	1.000000	1
13615	13615	1.000000	1
22612	22612	1.000000	1
82702	82702	1.000000	1
13605	13605	1.000000	1
13629	13629	1.000000	0
13597	13597	1.000000	1
13602	13602	1.000000	1
13628	13628	1.000000	2
11165	11165	1.000000	1
26189	26189	1.000000	1
26188	26188	1.000000	2
50259	50259	1.000000	1
50246	50246	1.000000	1
133092	133092	1.000000	1
65213	65213	1.000000	0
65212	65212	1.000000	2
50256	50256	1.000000	1
50242	50242	1.000000	3
47621	47621	1.000000	1
50239	50239	1.000000	2
330137	330137	1.000000	1
13612	13612	1.000000	1
13607	13607	1.000000	1
50249	50249	1.000000	1
352337	352337	1.000000	0
50252	50252	1.000000	1
50233	50233	1.000000	1
352449	352449	1.000000	0
352448	352448	1.000000	1
13616	13616	1.000000	1
335036	335036	1.000000	0
330266	330266	1.000000	1
10638	10638	1.000000	1
34242	34242	1.000000	1
22613	22613	1.000000	1
61883	61883	1.000000	2
13686	13686	1.000000	3
13685	13685	1.000000	0
352461	352461	1.000000	0
72441	72441	1.000000	0
72440	72440	1.000000	2
20880	20880	1.000000	1
309670	309670	1.000000	1
13684	13684	1.000000	1
13683	13683	1.000000	1
352445	352445	1.000000	0
352444	352444	1.000000	1
352460	352460	1.000000	1
13613	13613	1.000000	2
13608	13608	1.000000	0
50228	50228	1.000000	0
65872	65872	1.000000	1
13623	13623	1.000000	1
50227	50227	1.000000	3
15848	15848	1.000000	1
15847	15847	1.000000	1
145488	145488	1.000000	1
13617	13617	1.000000	1
12867	12867	1.000000	1
54717	54717	1.000000	0
54716	54716	1.000000	1
82911	82911	1.000000	0
82306	82306	1.000000	1
13614	13614	1.000000	1
13609	13609	1.000000	0
20882	20882	1.000000	1
22615	22615	1.000000	1
42629	42629	1.000000	1
145476	145476	1.000000	1
16709	16709	1.000000	1
13618	13618	1.000000	1
10642	10642	1.000000	1
82910	82910	1.000000	1
24649	24649	1.000000	1
13604	13604	1.000000	3
51566	51566	1.000000	1
13610	13610	1.000000	0
13598	13598	1.000000	0
24650	24650	1.000000	1
72444	72444	1.000000	3
20883	20883	1.000000	1
13631	13631	1.000000	1
13630	13630	1.000000	1
13619	13619	1.000000	1
10643	10643	1.000000	1
352455	352455	1.000000	0
352454	352454	1.000000	1
75053	75053	1.000000	1
75052	75052	1.000000	1
13601	13601	1.000000	1
11488	11488	1.000000	2
65289	65289	1.000000	0
65288	65288	1.000000	1
13603	13603	1.000000	1
26191	26191	1.000000	0
13599	13599	1.000000	0
352339	352339	1.000000	0
13600	13600	1.000000	1
10639	10639	1.000000	2
40053	40053	1.000000	1
165934	165934	1.000000	1
20886	20886	1.000000	1
20885	20885	1.000000	1
26190	26190	1.000000	1
328409	328409	1.000000	3
19265	19265	1.000000	1
352457	352457	1.000000	1
20884	20884	1.000000	1
55915	55915	1.000000	1
40054	40054	1.000000	1
352450	352450	1.000000	1
51936	51936	1.000000	0
51935	51935	1.000000	2
40669	40669	1.000000	9
51571	51571	1.000000	1
51937	51937	1.000000	0
51573	51573	1.000000	0
59404	59404	1.000000	0
51997	51997	1.000000	1
13834	13834	1.000000	1
13835	13835	1.000000	4
13845	13845	1.000000	4
328416	328416	1.000000	0
64376	64376	1.000000	3
13690	13690	1.000000	1
13687	13687	1.000000	1
13689	13689	1.000000	1
26195	26195	1.000000	2
13688	13688	1.000000	0
18150	18150	1.000000	1
43588	43588	1.000000	1
24653	24653	1.000000	1
352528	352528	1.000000	1
24652	24652	1.000000	1
24651	24651	1.000000	1
26192	26192	1.000000	1
26194	26194	1.000000	1
26193	26193	1.000000	1
352440	352440	1.000000	1
82700	82700	1.000000	1
123308	123308	1.000000	2
56953	56953	1.000000	1
352442	352442	1.000000	1
68695	68695	1.000000	0
68053	68053	1.000000	0
68243	68243	1.000000	0
68872	68872	1.000000	0
39175	39175	1.000000	1
123305	123305	1.000000	0
69868	69868	1.000000	0
352447	352447	1.000000	0
352446	352446	1.000000	1
69867	69867	1.000000	1
111726	111726	1.000000	1
69866	69866	1.000000	1
65208	65208	1.000000	0
65207	65207	1.000000	2
13551	13551	1.000000	1
13548	13548	1.000000	0
13567	13567	1.000000	1
352331	352331	1.000000	0
82246	82246	1.000000	1
330139	330139	1.000000	1
13565	13565	1.000000	1
12217	12217	1.000000	2
82249	82249	1.000000	1
13582	13582	1.000000	1
10641	10641	1.000000	1
65334	65334	1.000000	1
65333	65333	1.000000	2
65283	65283	1.000000	0
65282	65282	1.000000	1
20887	20887	1.000000	1
20888	20888	1.000000	1
108595	108595	1.000000	0
13559	13559	1.000000	2
13557	13557	1.000000	1
13568	13568	1.000000	0
61885	61885	1.000000	1
61884	61884	1.000000	2
13564	13564	1.000000	1
12218	12218	1.000000	1
42617	42617	1.000000	1
13581	13581	1.000000	1
12866	12866	1.000000	2
15846	15846	1.000000	1
15845	15845	1.000000	2
24654	24654	1.000000	1
352439	352439	1.000000	1
108220	108220	1.000000	1
13558	13558	1.000000	2
13556	13556	1.000000	2
352332	352332	1.000000	0
13563	13563	1.000000	1
12706	12706	1.000000	1
197052	197052	1.000000	0
197051	197051	1.000000	1
22616	22616	1.000000	1
83417	83417	1.000000	1
83414	83414	1.000000	1
83412	83412	1.000000	1
330138	330138	1.000000	1
83409	83409	1.000000	1
24655	24655	1.000000	1
82313	82313	1.000000	1
165929	165929	1.000000	1
13552	13552	1.000000	1
13549	13549	1.000000	1
13569	13569	1.000000	0
352333	352333	1.000000	0
83410	83410	1.000000	1
123307	123307	1.000000	1
26198	26198	1.000000	0
26197	26197	1.000000	1
13580	13580	1.000000	1
184798	184798	1.000000	1
10644	10644	1.000000	1
26199	26199	1.000000	0
26196	26196	1.000000	1
19273	19273	1.000000	1
26200	26200	1.000000	1
184799	184799	1.000000	1
13562	13562	1.000000	1
12215	12215	1.000000	2
16351	16351	1.000000	1
90515	90515	1.000000	1
26201	26201	1.000000	1
352527	352527	1.000000	1
68694	68694	1.000000	1
20889	20889	1.000000	1
13553	13553	1.000000	1
13550	13550	1.000000	2
13570	13570	1.000000	1
26202	26202	1.000000	1
20890	20890	1.000000	1
24656	24656	1.000000	1
20891	20891	1.000000	1
13579	13579	1.000000	1
52660	52660	1.000000	1
12707	12707	1.000000	1
13561	13561	1.000000	1
12213	12213	1.000000	1
13578	13578	1.000000	1
10653	10653	1.000000	2
26203	26203	1.000000	1
20892	20892	1.000000	1
68871	68871	1.000000	0
13560	13560	1.000000	1
10944	10944	1.000000	1
111727	111727	1.000000	1
13555	13555	1.000000	1
13554	13554	1.000000	1
55917	55917	1.000000	0
83331	83331	1.000000	1
329889	329889	1.000000	1
83335	83335	1.000000	1
26209	26209	1.000000	1
83332	83332	1.000000	1
352526	352526	1.000000	1
13718	13718	1.000000	1
83333	83333	1.000000	1
83334	83334	1.000000	1
26208	26208	1.000000	1
123304	123304	1.000000	1
26207	26207	1.000000	1
55916	55916	1.000000	1
68242	68242	1.000000	0
68241	68241	1.000000	1
68870	68870	1.000000	1
72392	72392	1.000000	1
72391	72391	1.000000	2
165931	165931	1.000000	1
13573	13573	1.000000	1
42590	42590	1.000000	1
13571	13571	1.000000	0
26206	26206	1.000000	2
352525	352525	1.000000	1
42589	42589	1.000000	1
42588	42588	1.000000	1
19272	19272	1.000000	1
65198	65198	1.000000	1
65197	65197	1.000000	1
24657	24657	1.000000	1
352443	352443	1.000000	1
26305	26305	1.000000	1
51669	51669	1.000000	1
26306	26306	1.000000	1
26307	26307	1.000000	1
13577	13577	1.000000	1
12219	12219	1.000000	2
13576	13576	1.000000	1
10943	10943	1.000000	3
13574	13574	1.000000	1
13572	13572	1.000000	3
13583	13583	1.000000	1
26205	26205	1.000000	1
16036	16036	1.000000	1
16035	16035	1.000000	1
17555	17555	1.000000	1
34243	34243	1.000000	1
20893	20893	1.000000	1
19274	19274	1.000000	1
177695	177695	1.000000	1
26308	26308	1.000000	1
352441	352441	1.000000	1
13575	13575	1.000000	0
12214	12214	1.000000	1
68052	68052	1.000000	0
68050	68050	1.000000	1
13594	13594	1.000000	1
51567	51567	1.000000	0
330267	330267	1.000000	0
13595	13595	1.000000	2
13596	13596	1.000000	3
328241	328241	1.000000	0
309663	309663	1.000000	1
352732	352732	1.000000	1
52990	52990	1.000000	1
13347	13347	1.000000	1
13348	13348	1.000000	1
13353	13353	1.000000	0
352316	352316	1.000000	0
16349	16349	1.000000	1
352315	352315	1.000000	1
26309	26309	1.000000	1
53009	53009	1.000000	1
13342	13342	1.000000	1
12216	12216	1.000000	1
68877	68877	1.000000	1
16794	16794	1.000000	1
142131	142131	1.000000	1
20894	20894	1.000000	1
17554	17554	1.000000	1
