5212	9391
5212	176652
5213	175361
5213	80368
5213	52195
5213	161621
5213	106432
5213	348475
5216	36310
5216	311020
5216	59463
5216	5863
5216	103378
5216	5084
5216	103382
5216	181263
5216	30268
5216	310464
5216	55532
5216	222551
5216	79286
5216	6012
5216	45968
5216	155620
5216	305681
5216	231902
5216	213593
5216	222543
5216	30269
5216	74029
5216	231284
5216	37568
5216	55497
5216	55761
5216	30394
5216	30267
5216	45371
5216	103383
5217	78989
5217	329211
5217	135582
5217	306588
5217	325565
5217	306910
5219	318378
5219	328021
5219	302912
5219	321276
5219	6012
5219	85714
5219	303030
5219	322159
5219	36079
5219	9359
5219	81760
5219	136448
5219	5363
5219	258448
5219	308172
5219	345313
5219	257952
5219	180123
5219	308177
5219	302717
5220	88391
5220	63621
5220	42701
5220	76209
5220	88262
5220	311771
5220	6689
5220	84811
5220	88393
5220	106777
5220	91110
5220	88394
5220	110500
5220	9379
5220	88495
5220	87343
5220	30843
5220	276993
5221	68743
5221	29965
5221	346349
5221	29905
5221	86366
5221	95973
5222	34657
5222	126048
5222	40116
5222	30283
5222	36044
5222	84818
5222	30280
5222	21274
5222	113637
5222	306222
5222	30284
5222	24245
5222	47792
5222	352720
5222	84819
5223	35883
5277	42562
5277	105373
5277	320895
5277	29971
5277	105375
5277	176987
5277	124849
5277	37733
5277	97661
5277	280755
5277	43107
5277	272767
5277	125985
5277	138811
5277	220156
5277	45963
5277	161078
5277	77268
5277	176812
5277	176711
5277	287387
5277	349556
5277	138395
5277	177384
5277	73231
5277	180678
5277	289595
5277	85319
5277	42776
5277	321378
5302	118038
5302	54261
5302	47893
5302	8545
5302	19399
5302	38463
5302	38401
5328	35820
5328	35818
5328	316162
5328	35758
5328	35756
5328	35755
5328	260387
5328	35757
5333	9614
5333	86139
5333	77280
5333	5369
5333	68943
5333	89262
5333	105896
5333	88943
5333	23119
5333	43495
5362	25046
5362	41933
5362	37856
5362	41320
5362	43077
5362	277458
5362	55058
5363	24201
5363	267394
5363	5362
5363	330005
5363	54980
5363	37856
5363	41320
5363	43077
5363	115444
5369	77282
5371	30384
5371	285046
5371	8192
5371	140852
5371	138191
5371	342073
5371	71314
5371	138442
5371	292594
5371	29970
5371	344792
5371	101964
5371	107224
5371	77262
5371	311550
5374	104402
5375	345512
5375	133036
5375	98461
5375	353619
5375	98463
5378	56091
5378	278202
5378	351311
5378	108845
5381	76159
5381	219247
5381	306090
5381	9351
5381	70860
5381	73781
5381	340223
5381	219898
5381	86137
5381	308374
5381	11317
5381	88782
5382	36442
5382	31058
5382	207755
5382	34345
5382	31101
5382	117778
5382	80377
5382	56491
5382	115129
5382	31148
5382	31025
5382	31098
5382	31409
5382	63595
5382	147812
5382	33322
5382	132162
5382	33459
5382	139313
5382	33460
5385	310920
5385	5386
5385	278060
5386	126233
5389	7909
5389	68733
5389	318169
5389	88886
5389	88887
5390	46065
5390	277439
5390	218287
5390	351608
5390	46284
5390	309251
5390	52589
5390	262121
5390	336445
5412	329897
5412	197324
5412	346582
5498	165719
5498	164604
5498	66798
5498	326694
5498	25521
5498	71577
5498	30440
5498	92068
5498	106756
5499	140974
5499	228403
5499	118251
5499	118255
5499	118257
5601	5603
5601	283645
5601	5600
5601	5599
5601	89596
5601	298881
5612	89366
5612	142573
5612	257063
5612	136713
5612	5599
5612	296489
5612	66495
5612	23119
5612	353107
5631	298824
5631	298878
5631	298825
5631	298818
5631	285803
5631	298822
5631	83084
5631	298819
5631	298821
5631	89623
5683	69042
5683	68996
5683	69002
5683	66938
5683	177529
5683	324486
5683	53607
5683	107541
5683	310198
5683	68998
5683	29502
5683	77543
5683	308918
5683	68544
5683	69045
5683	68540
5683	69038
5683	60186
5683	68541
5683	69046
5683	69036
5683	68547
5683	69023
5683	68538
5683	69044
5683	352661
5683	68543
5683	68536
5683	69053
5683	193033
5683	68542
5683	332468
5756	178040
5756	61982
5756	48077
5756	345183
5756	106056
5756	89066
5756	113521
5756	65015
5756	84052
5756	142406
5756	39191
5756	350867
5756	80377
5756	167442
5756	21113
5756	167117
5756	60790
5756	264529
5756	26633
5756	303629
5756	221980
5756	169467
5756	18477
5756	167221
5756	98117
5756	84056
5756	136351
5756	190004
5756	275323
5756	258810
5756	32355
5756	21449
5756	122542
5756	176788
5756	57372
5756	37469
5756	25887
5756	41047
5829	333400
5829	5839
5830	318040
5830	309683
5830	91266
5830	5498
5830	108015
5830	110268
5830	345091
5830	65961
5830	315830
5830	26958
5830	92068
5830	65968
5830	61357
5830	189141
5830	351640
5830	126012
5830	174810
5830	91413
5832	79847
5832	105683
5832	37474
5832	81764
5832	121651
5832	4985
5832	5840
5832	43743
5832	5830
5832	240246
5832	348023
5833	189817
5833	5195
5833	104243
5833	140365
5833	177431
5833	146749
5833	281810
5833	6584
5833	6523
5833	176798
5833	19279
5833	176867
5833	305654
5833	177380
5833	231499
5833	6575
5833	6574
5833	31550
5833	277999
5833	20009
5833	152992
5833	19399
5833	289524
5834	176833
5834	295813
5834	147210
5834	271750
5834	176654
5834	176817
5834	54394
5834	92200
5834	91670
5834	72140
5834	319721
5834	91667
5834	138569
5834	54433
5834	124733
5834	92202
5834	131123
5834	293695
5834	5212
5834	160913
5836	304006
5836	103228
5836	139417
5836	342608
5836	121657
5836	342540
5836	127585
5836	30725
5836	18612
5836	311637
5836	74397
5836	56038
5836	326145
5836	127580
5836	346536
5836	127573
5836	77254
5836	308885
5836	285049
5837	316163
5837	135595
5837	77280
5837	340807
5837	65399
5840	93977
5840	275325
5840	81768
5840	65958
5840	65970
5840	129799
5840	65969
5840	60847
5840	121801
5840	107171
5840	20181
5840	135589
5840	65951
5840	107025
5840	97034
5840	309931
5840	65968
5840	20061
5840	177530
5840	209891
5840	66720
5840	129242
5840	65963
5840	126146
5840	129833
5840	54011
5840	177531
5840	91413
5840	130102
5859	316203
5859	18941
5860	31099
5860	31146
5860	29556
5860	186823
5860	59843
5860	41696
5860	11223
5860	22353
5860	61786
5860	66767
5860	5382
5860	5829
5860	5188
5861	33670
5861	246583
5861	23837
5861	67540
5861	306948
5861	350890
5861	165491
5861	165673
5861	54970
5861	165499
5861	72395
5861	352821
5861	83394
5861	83778
5861	31206
5861	93659
5861	42591
5861	33444
5861	142285
5861	45501
5862	306838
5863	301620
5863	286428
5863	280341
5863	52709
5863	112917
5863	23795
5863	289214
5863	70230
5863	9286
5863	265251
5863	165491
5863	53619
5863	165673
5863	46573
5863	54970
5863	302851
5863	165499
5863	81738
5863	98093
5863	12809
5863	83394
5863	165993
5863	81744
5863	8405
5863	280499
5863	68073
5863	52740
5864	236126
5864	79489
5864	36031
5864	53624
5864	328387
5864	303987
5864	54628
5864	25542
5864	77691
5864	9286
5864	52743
5864	54635
5864	282394
5864	52738
5864	54631
5864	146061
5864	282362
5864	52712
5864	54637
5864	233188
5864	8405
5864	25160
5864	9285
5864	52250
5864	53113
5865	6579
5865	177377
5865	35582
5865	54275
5865	23795
5865	21395
5865	5873
5865	6523
5865	5302
5865	51804
5865	38192
5865	38501
5865	6530
5865	5874
5865	5870
5865	289526
5865	53548
5865	30279
5865	5872
5865	48695
5865	50523
5865	5086
5865	83122
5865	29624
5865	46285
5865	18401
5865	6670
5865	6559
5866	31939
5866	117212
5866	80986
5866	68394
5866	116544
5866	96069
5866	11563
5866	262697
5866	226072
5867	311626
5867	30996
5867	274750
5867	67280
5867	326677
5867	93651
5867	138464
5867	68972
5867	29639
5867	91947
5867	76153
5867	37187
5867	67199
5867	105939
5867	29643
5867	79521
5867	75486
5867	11452
5867	137761
5867	6806
5867	74124
5867	77623
5867	74635
5868	93241
5868	262343
5868	341901
5868	124660
5868	308569
5868	124658
5868	341902
5869	141915
5869	312751
5869	92806
5869	55704
5869	233623
5869	42203
5870	6537
5870	55569
5870	55552
5870	48637
5870	207877
5870	55555
5870	176801
5870	55566
5870	55573
5870	338881
5871	49186
5871	53225
5871	310204
5871	56332
5871	57597
5871	53232
5871	19896
5871	6539
5871	307603
5871	56552
5871	56312
5871	5870
5871	19495
5871	30960
5871	316137
5871	258448
5871	53231
5871	34696
5871	56668
5871	328930
5871	307234
5872	21718
5872	37476
5872	35704
5872	54275
5872	98097
5872	5172
5872	5066
5872	73693
5872	110777
5872	67556
5872	40671
5872	318848
5872	44807
5872	5874
5872	63663
5872	44915
5872	39190
5872	328386
5872	44082
5872	341613
5872	19863
5872	65992
5872	37021
5872	46923
5872	42474
5872	218292
5872	139427
5872	18401
5872	331599
5872	308432
5873	40201
5873	34201
5873	5066
5873	121651
5873	10156
5873	341613
5873	122794
5874	48740
5874	60934
5874	48721
5874	53278
5874	46978
5874	55628
5874	16740
5874	21133
5874	306591
5874	29625
5874	59709
5874	43318
5874	33010
5874	46731
5874	98095
5874	133128
5874	92305
5874	99033
5874	42489
5874	145651
5874	56353
5874	110497
5874	85543
5874	353504
5874	305801
5874	293602
5874	50747
5874	192033
5874	68735
5874	75055
5874	121662
5874	220110
5874	46069
5874	10582
5874	219005
5874	60356
5875	307587
5875	307590
5875	5378
5876	264364
5876	6582
5876	26711
5876	29677
5876	5172
5876	190074
5876	209587
5876	140002
5876	306219
5876	306221
5876	63275
5876	88393
5876	29357
5876	11221
5876	59198
5876	15311
5876	176859
5876	6670
5876	25644
5876	221702
5876	24939
5877	316411
5877	89061
5877	43818
5877	303807
5877	262346
5877	53930
5901	19218
5901	9492
5904	44708
5904	326801
5904	305756
5904	236278
5904	25554
5904	44576
5904	293886
5904	99769
5904	207887
5904	35579
5904	26480
5904	6597
5904	44572
5904	350875
5904	147205
5904	110742
5904	45361
5904	295646
5904	267528
5904	300431
5904	51209
5904	283304
5904	295430
5904	275297
5904	325267
5904	312426
5904	57650
5904	52191
5904	117208
5904	147288
5904	283531
5904	120153
5904	41120
5904	302698
5904	310386
5904	13436
5960	60823
5960	317759
5960	164904
5960	328520
5960	143469
5960	55566
5960	126593
5960	209702
5960	296925
5960	290053
5960	300029
6012	162963
6012	90861
6012	183007
6012	180219
6017	79692
6017	66845
6017	246718
6017	83147
6017	170949
6017	50793
6106	122639
6106	276988
6106	55891
6106	290221
6106	29900
6106	141313
6106	6544
6106	42637
6106	220102
6106	311770
6106	14830
6106	270930
6106	25562
6106	151075
6106	332973
6106	62214
6106	110774
6106	58560
6106	57650
6106	88494
6106	106065
6106	147288
6353	167795
6353	308076
6353	310284
6353	72432
6378	283334
6378	348693
6378	310303
6380	278875
6380	245159
6380	340180
6380	315462
6380	278844
6380	309197
6380	6378
6380	308207
6380	318207
6381	76423
6381	62968
6381	171387
6381	30892
6381	241750
6381	348640
6381	311576
6381	25569
6381	70744
6381	29512
6381	59205
6382	308073
6382	178149
6382	6353
6382	347882
6382	308075
6382	66246
6382	156140
6382	156141
6382	226132
6382	287403
6382	281756
6382	288651
6386	248367
6386	54394
6386	218048
6386	91069
6386	66861
6386	103014
6386	78829
6386	52195
6386	93918
6386	136448
6386	302748
6386	29380
6386	55761
6386	218555
6435	28933
6435	21431
6435	5859
6435	248215
6435	14194
6435	24443
6515	334959
6523	280508
6523	126569
6523	41831
6523	110107
6523	87140
6523	25638
6523	67733
6523	83399
6523	67490
6523	266860
6523	307844
6523	6551
6524	194346
6524	200451
6524	200447
6524	18617
6524	43249
6524	202189
6524	177923
6524	177925
6524	132087
6524	136857
6524	352088
6524	102704
6524	315285
6524	291673
6524	18501
6524	62551
6524	211984
6524	114036
6524	194856
6524	92931
6524	192989
6524	263284
6524	292901
6524	201866
6524	53799
6524	18616
6524	210217
6524	263283
6524	194348
6524	65873
6524	53797
6524	167846
6524	177927
6524	177924
6524	53800
6524	115638
6524	18615
6524	114052
6524	258945
6524	195824
6530	160868
6530	45950
6530	311257
6530	177356
6530	46001
6530	45952
6530	116106
6530	148230
6530	176757
6530	160870
6530	39140
6530	39135
6530	177396
6530	117803
6530	98086
6530	286293
6530	55533
6530	177347
6530	160864
6530	127586
6530	177397
6530	138467
6530	73352
6530	177435
6530	176769
6530	55805
6532	311264
6532	13855
6532	75251
6532	67541
6532	66863
6532	101554
6532	346331
6532	311460
6532	115225
6532	55929
6532	59458
6532	255946
6532	176877
6532	120917
6532	58829
6532	140618
6532	66708
6532	20424
6532	110753
6532	265858
6532	325267
6532	289528
6532	62778
6532	52125
6532	47238
6532	38468
6532	272816
6534	83669
6534	341834
6534	75251
6534	310250
6534	351639
6534	87820
6534	67541
6534	146749
6534	53862
6534	68319
6534	335211
6534	22738
6534	140710
6534	66874
6534	251703
6534	58829
6534	340231
6534	50712
6534	20424
6534	20061
6534	83196
6534	114879
6534	189820
6534	49275
6534	130732
6536	66820
6536	177370
6536	136460
6536	13155
6536	177373
6536	66717
6536	133071
6536	14830
6536	41358
6536	91110
6536	25540
6536	5375
6536	177441
6536	310999
6537	14678
6537	52160
6537	13834
6537	42703
6537	13220
6537	13594
6537	13943
6537	12936
6537	51567
6537	51616
6537	52043
6537	12774
6537	11689
6537	265633
6537	14552
6537	13896
6537	13333
6537	13270
6537	51579
6537	16716
6537	13891
6537	10120
6537	42705
6537	51608
6537	13059
6537	52050
6537	110798
6537	15642
6537	13546
6537	10346
6537	16289
6537	13901
6537	51585
6537	10400
6537	52001
6544	25664
6544	55891
6544	98076
6544	29900
6544	68358
6544	82298
6544	30616
6544	44883
6544	25659
6544	29965
6544	36829
6544	25662
6544	50202
6544	326758
6545	83786
6545	83781
6545	125810
6546	196919
6546	46462
6546	246583
6546	25564
6546	284611
6546	60674
6546	55076
6546	242563
6551	46462
6551	233185
6551	5084
6551	135843
6551	47561
6551	283340
6551	29031
6551	319958
6551	169511
6551	319959
6551	242494
6551	48195
6551	244591
6551	30394
6551	244603
6559	45419
6559	30827
6559	306549
6563	306592
6563	353672
6563	280966
6563	145789
6563	188008
6569	167645
6569	69888
6569	45952
6569	53998
6569	45958
6569	144725
6569	6573
6569	217145
6569	267360
6569	320339
6569	352821
6569	30122
6569	70252
6569	70250
6569	38468
6569	172644
6569	55233
6570	118217
6570	103378
6570	96983
6570	124503
6570	180254
6570	6539
6570	245356
6570	55533
6570	68018
6570	96980
6570	34696
6570	55550
6570	9354
6570	233957
6570	233955
6570	261680
6570	55303
6570	119749
6571	348823
6571	77396
6571	77394
6571	77398
6571	77392
6571	77389
6572	6609
6573	306290
6573	96097
6573	98077
6573	127582
6573	96077
6573	279604
6573	96078
6573	135582
6573	96098
6573	348878
6574	46001
6574	220088
6574	39188
6574	80102
6574	290125
6574	142193
6574	92305
6574	176756
6574	6573
6574	197199
6574	161575
6574	348022
6574	92302
6574	348245
6574	35705
6574	25635
6574	177443
6574	5086
6574	42509
6574	5832
6574	161077
6574	50139
6574	9648
6574	290053
6574	177367
6574	346422
6575	105683
6575	66715
6575	56332
6575	53227
6575	74822
6575	75314
6575	26107
6575	87075
6575	66723
6575	50156
6575	55573
6575	325276
6575	50153
6575	50158
6575	53609
6576	14145
6576	312654
6576	51723
6579	313024
6582	171060
6582	101619
6582	41712
6582	262853
6582	29900
6582	82930
6582	12696
6582	12649
6582	142067
6582	82858
6582	115154
6582	97662
6582	82951
6582	11222
6582	44915
6582	318536
6582	58823
6582	327152
6582	43164
6582	329939
6582	326927
6582	9615
6583	39837
6584	258974
6584	348097
6584	56313
6584	177430
6584	176817
6584	54394
6584	5960
6584	142066
6584	348245
6584	296913
6584	50139
6584	72138
6584	55497
6584	38676
6584	6583
6584	116482
6584	321378
6597	166820
6597	166817
6602	110792
6602	79398
6602	9390
6602	176801
6602	199353
6602	189819
6602	77561
6602	10464
6602	29636
6602	44806
6602	31940
6602	53727
6602	110980
6602	53725
6602	307160
6602	110779
6602	101672
6602	62469
6602	176866
6602	19399
6602	55761
6602	6537
6602	42284
6609	306630
6609	30831
6609	312427
6609	30843
6618	345525
6621	107542
6621	252730
6621	95530
6621	171656
6621	212900
6621	310900
6621	12740
6621	295916
6621	325938
6621	278086
6621	29972
6621	277538
6621	171655
6621	86135
6621	11411
6621	348455
6621	77275
6621	285050
6621	77431
6621	337525
6625	310326
6628	113876
6628	351253
6628	201866
6628	94006
6628	308299
6628	42478
6628	161802
6628	6625
6631	200527
6631	41676
6631	198478
6632	80014
6632	162606
6632	65181
6632	123748
6632	82121
6632	79498
6633	335684
6645	227539
6645	22333
6645	18101
6645	9606
6645	276294
6645	115225
6645	217145
6645	91816
6645	143513
6645	177376
6645	124683
6645	177443
6645	51370
6645	114700
6645	51368
6645	346244
6645	176814
6645	176880
6645	283531
6645	42320
6645	52124
6645	130200
6645	66820
6647	280954
6648	55721
6648	265636
6648	314953
6648	310309
6648	310190
6648	208611
6689	328246
6689	111233
6689	310190
6727	56066
6727	320164
6727	209028
6727	241210
6753	145788
6753	138948
6753	310082
6753	310301
6753	42536
6753	12711
6753	278771
6789	171407
6789	29642
6806	82660
6806	95548
6806	278775
6806	49010
6806	284999
6806	96664
6806	337093
6806	291132
6806	73582
6806	131091
6806	88055
6806	88054
6806	310287
6806	285709
6810	47549
6810	55622
6810	41123
6810	93683
6810	41122
6810	305458
6810	290121
6810	297198
6810	15221
6810	20315
7147	140614
7147	278837
7147	352774
7147	329944
7147	295786
7147	91930
7147	315731
7147	113919
7147	306597
7147	11566
7147	29672
7147	290189
7147	290184
7147	25573
7147	124871
7147	290186
7147	311316
7147	135511
7147	266604
7168	69042
7168	73768
7333	7332
7333	345563
7607	17320
7607	118350
7607	140357
7607	166887
7607	209363
7607	309388
7607	93591
7607	20455
7607	315467
7691	19917
7691	315416
7691	126310
7691	57648
7691	334122
7691	261720
7691	315478
7691	338711
7691	88117
7691	101162
7691	42468
7691	124770
7857	340945
7857	334435
7857	118409
7857	54966
7908	343659
7909	100123
7909	317394
7909	314532
7909	337734
7909	320299
7909	120204
7911	308067
7911	341281
7911	296273
7911	56124
7912	99030
7912	100704
7912	311952
7912	7911
7912	48072
7912	145651
7912	55374
7912	58255
7912	307592
7913	81748
7913	298900
7914	7913
7914	330773
7914	48076
7915	321301
7916	330749
7916	106694
7916	7915
8075	98664
8075	119816
8075	304576
8075	79469
8075	79828
8075	115678
8075	71228
8077	147295
8077	52340
8077	304140
8077	115665
8077	54912
8078	98690
8078	225373
8078	132777
8078	115685
8078	304590
8078	71230
8079	12729
8079	288832
8079	142046
8079	30849
8079	286653
8079	150734
8079	30831
8079	54259
8079	290237
8079	122986
8079	131106
8079	79470
8079	323489
8079	202276
8079	139426
8079	123656
8079	77225
8079	298582
8079	333217
8079	342376
8079	330801
8079	120129
8079	139425
8079	320519
8085	115680
8085	115692
8085	52202
8085	52201
8085	52199
8188	25647
8190	310157
8190	66795
8192	25591
8192	279300
8192	346925
8192	302922
8192	333039
8192	310212
8192	48099
8192	278778
8192	283324
8192	335821
8192	285708
8192	346328
8263	16723
8263	51587
8263	10422
8263	52006
8263	52162
8263	13835
8263	51592
8263	13227
8263	16287
8263	69967
8263	15641
8263	50316
8263	52044
8263	12776
8263	165881
8263	13595
8263	12937
8263	13334
8263	13275
8263	13897
8263	52266
8263	12133
8263	51582
8263	302404
8263	14017
8263	51568
8263	50287
8263	14560
8263	324527
8263	13083
8263	13547
8263	63833
8277	13566
8277	16730
8277	51600
8277	13084
8277	64324
8277	64325
8277	13845
8277	10397
8277	51613
8277	13219
8277	69965
8277	16292
8277	10421
8277	16282
8277	51615
8277	13902
8277	13341
8277	93612
8277	14679
8277	12775
8277	13596
8277	51626
8277	13279
8277	12938
8277	13944
8277	11688
8277	51562
8277	13892
8277	14562
8277	52052
8277	220469
8277	302911
8405	353292
8405	306982
8405	45456
8406	308938
8406	338310
8406	120155
8406	5683
8406	332163
8406	331930
8406	305858
8406	223825
8406	120151
8406	25543
8406	336437
8406	197288
8406	119647
8406	245511
8453	54274
8453	57911
8453	177340
8453	42525
8453	306757
8453	42446
8453	177393
8453	139082
8453	308733
8453	46001
8453	177390
8478	37196
8478	44266
8478	9614
8478	37293
8478	32843
8478	93619
8478	37384
8478	37386
8478	39979
8478	44265
8478	37390
8478	37462
8478	89851
8478	38670
8478	44264
8545	326693
8545	122976
8563	276495
8563	347277
8563	308092
8563	138401
8738	35583
8738	88669
8738	56276
8738	308910
8738	318628
8738	56125
8738	58255
8738	12406
8773	42616
8773	42612
8773	42610
9065	18505
9065	80326
9285	80156
9286	164999
9286	45512
9286	81403
9286	76520
9286	46629
9286	306978
9286	81395
9286	81401
9286	76522
9286	288178
9286	45456
9301	30383
9301	306922
9301	322035
9301	306918
9301	258600
9301	348989
9301	36588
9301	276397
9301	83608
9349	11425
9349	142761
9349	280471
9349	308280
9349	308282
9349	177456
9349	10968
9349	55750
9349	77249
9349	138399
9349	315283
9349	12518
9349	76342
9349	76341
9351	350121
9351	350276
9351	25659
9351	350273
9351	350104
9351	95949
9351	198821
9351	82935
9351	87892
9354	75876
9354	75882
9354	75880
9354	75878
9354	75842
9354	80934
9354	75877
9354	75879
9357	42761
9357	10969
9357	102211
9357	307099
9359	270665
9359	270651
9359	270663
9359	270667
9359	275151
9359	317092
9359	272796
9359	330002
9359	270143
9359	72671
9359	317096
9359	270649
9359	273563
9359	270646
9359	72669
9359	271871
9359	270674
9359	72668
9359	270650
9359	269969
9359	270725
9359	276062
9359	270765
9359	270670
9359	275832
9359	269714
9359	271868
9359	270144
9359	268182
9359	276304
9359	267419
9359	270766
9359	270767
9359	270673
9359	55058
9359	269315
9359	267395
9359	317098
9359	317093
9359	270662
9359	270664
9361	233486
9361	337603
9361	307651
9361	337284
9361	242884
9361	229358
9361	307648
9361	75415
9361	338265
9361	315468
9361	6727
9361	337526
9379	11045
9379	88386
9379	62592
9380	192048
9381	135599
9381	343152
9381	140148
9381	97219
9381	17468
9381	343151
9381	308321
9381	307783
9382	307643
9382	307642
9382	307645
9382	307641
9382	307639
9382	134751
9382	307644
9382	316913
9382	307640
9382	307638
9383	46043
9383	57081
9383	349236
9383	46045
9383	90149
9383	209661
9383	90164
9383	90151
9383	90163
9383	90155
9383	46042
9385	308289
9385	249198
9385	83400
9385	134111
9390	95963
9390	243384
9390	29636
9390	102425
9390	63588
9391	29505
9391	264991
9391	53732
9391	105909
9391	311654
9391	117550
9391	145649
9391	71433
9391	77278
9391	325931
9391	145663
9391	183408
9391	340236
9391	53689
9391	167819
9391	326765
9391	326761
9391	77260
9391	55939
9391	53683
9391	285045
9391	9393
9391	326766
9391	98562
9391	111113
9391	78986
9393	115881
9393	43331
9393	143847
9393	43201
9393	43030
9393	43082
9393	122070
9395	318738
9395	122899
9395	262568
9395	351355
9395	300931
9395	351354
9395	351349
9395	76413
9395	44357
9395	351350
9395	330180
9396	57527
9396	105896
9398	6563
9398	319947
9398	9397
9398	315439
9401	316228
9401	332063
9401	55418
9401	5369
9401	65680
9405	86139
9405	350090
9486	315432
9486	315431
9486	112740
9486	160249
9486	15858
9486	77267
9486	308384
9486	120289
9486	249086
9486	112787
9486	86001
9489	82857
9489	176643
9489	138390
9489	76331
9489	105935
9489	76089
9489	12694
9489	55017
9489	11427
9489	125206
9489	42523
9489	176739
9489	91920
9489	138638
9489	89428
9489	298523
9489	53798
9491	7168
9491	42424
9491	315453
9491	51024
9492	80348
9494	308381
9494	308382
9494	297197
9494	176292
9494	75445
9494	308091
9580	72581
9580	342569
9580	47815
9580	63054
9580	307662
9580	63272
9580	307663
9580	315414
9580	63298
9580	52301
9580	342403
9581	77241
9581	85499
9581	43495
9582	107569
9582	311738
9582	308365
9582	116537
9582	6753
9582	33342
9582	26887
9582	271410
9582	307999
9582	344440
9582	84634
9582	53255
9582	121667
9582	77271
9582	285047
9605	314009
9605	313956
9605	313184
9605	349823
9605	313792
9605	308002
9606	333713
9606	37630
9606	87920
9606	308787
9606	105376
9606	125585
9606	121660
9606	337499
9606	38406
9606	320892
9606	307151
9606	131134
9608	144982
9608	72316
9614	74824
9614	90130
9614	93048
9614	87570
9614	76405
9614	342458
9614	75279
9615	26939
9615	55230
9615	97401
9615	247083
9615	30938
9615	138569
9615	138606
9615	236277
9615	60969
9615	97410
9647	312813
9647	336870
9647	71054
9647	88023
9647	64357
9647	121204
9647	340545
9647	74048
9647	52884
9647	19258
9647	340929
9648	192462
9648	315748
9648	315751
9648	191804
9648	283149
9648	321030
9648	42469
9648	72520
9648	25640
9648	46039
9648	311260
9648	68993
9648	14069
9648	60969
9648	315749
9649	50653
9649	342937
9649	127114
9649	251208
9649	308323
9719	340658
9719	11059
9719	340656
9719	315387
9719	340400
9721	306601
9721	89966
9721	105048
9721	306527
9721	306600
9721	339787
9723	166508
9983	105552
9983	163997
9983	104449
9983	177898
9983	105052
9983	105050
9983	315729
10019	50054
10019	338347
10019	338296
10019	305865
10019	38686
10019	50071
10019	226486
10019	50064
10120	13289
10120	221001
10120	221012
10148	267552
10148	92935
10150	12715
10150	8190
10156	116991
10156	63732
10188	175898
10188	86147
10188	316502
10188	89686
10188	325897
10188	132757
10188	318852
10188	304138
10188	175896
10188	341716
10188	79825
10188	119805
10188	330701
10335	306780
10335	18622
10335	315398
10335	315412
10335	49244
10346	10397
10346	10361
10346	13289
10346	188551
10346	106750
10346	221001
10346	331548
10346	221012
10346	110826
10346	63833
10346	10347
10346	75041
10347	10353
10347	10360
10347	10357
10347	110825
10347	10355
10347	10359
10347	10358
10347	10352
10347	42575
10347	63832
10347	10356
10347	10398
10347	10354
10347	188550
10347	331536
10347	10351
10351	208086
10351	195588
10351	195563
10351	329019
10351	337837
10351	331537
10352	106749
10352	80315
10352	331538
10352	139713
10352	137551
10352	110824
10352	110108
10352	86960
10352	309604
10353	61345
10353	17233
10353	8306
10353	334889
10353	334149
10353	331541
10353	112209
10354	10650
10354	330742
10354	308129
10354	331542
10354	112207
10354	142854
10354	95834
10355	190834
10355	331546
10355	113001
10355	309601
10355	42609
